Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WSeed,LSeed,Win,SeedDiff,WScore_Rolling_7,LScore_Rolling_7,Win_Pct_Rolling_7,win
2021,137,1457,63,1437,73,N,0,23,52,8,25,19,26,6,25,11,6,3,8,21,23,52,7,22,14,26,9,25,13,10,0,0,23,12,5,1,-7,,,,0
2021,137,1287,67,1452,84,N,0,32,63,9,18,11,15,9,15,16,6,10,4,16,32,63,10,19,5,15,7,19,15,18,4,5,14,14,3,1,-11,,,,0
2021,137,1314,62,1458,85,N,0,31,61,13,27,10,12,7,27,15,6,5,8,11,31,61,5,13,7,12,10,20,10,10,2,5,14,8,9,1,1,,,,0
2021,138,1400,52,1101,53,N,0,20,67,3,18,10,12,13,17,9,9,11,0,15,20,67,7,20,9,12,5,25,15,22,6,9,16,3,14,1,11,,,,0
2021,138,1233,55,1104,68,N,0,25,53,5,16,13,23,10,27,10,14,10,3,17,25,53,5,23,4,23,5,20,8,15,7,8,19,15,2,1,-13,,,,0
2021,138,1207,73,1160,96,N,0,34,56,16,25,12,14,1,25,27,11,3,3,17,34,56,8,24,19,14,6,19,12,12,5,4,16,12,5,1,-7,,,,0
2021,138,1364,62,1166,63,N,0,26,58,7,25,4,7,7,21,18,8,4,3,14,26,58,5,21,13,7,10,26,15,7,2,3,16,12,5,1,-7,,,,0
2021,138,1422,54,1199,64,N,0,25,48,0,9,14,20,5,30,15,13,3,6,15,25,48,7,27,9,20,7,19,14,8,7,1,18,13,4,1,-9,,,,0
2021,138,1313,55,1211,98,N,0,34,61,14,27,16,18,9,33,27,11,8,3,15,34,61,7,21,10,18,4,17,10,9,7,0,14,16,1,1,-15,,,,0
2021,138,1213,74,1234,86,N,0,29,54,10,22,18,24,9,23,17,6,4,6,15,29,54,7,26,7,24,14,15,19,6,4,4,20,15,2,1,-13,,,,0
2021,138,1186,84,1242,93,N,0,34,71,12,30,13,16,9,23,20,5,7,3,16,34,71,10,26,16,16,3,26,18,12,2,4,17,14,3,1,-11,,,,0
2021,138,1382,61,1261,76,N,0,25,62,8,25,18,22,13,32,11,7,2,5,18,25,62,3,20,16,22,9,20,10,3,3,5,17,9,8,1,-1,,,,0
2021,138,1163,54,1268,63,N,0,22,43,9,18,10,14,3,24,13,10,4,4,14,22,43,7,23,5,14,21,18,10,10,6,5,17,7,10,1,3,,,,0
2021,138,1411,66,1276,82,N,0,26,54,9,26,21,26,9,24,19,14,4,4,21,26,54,1,12,19,26,10,13,7,10,8,2,20,16,1,1,-15,,,,0
2021,138,1438,58,1325,62,N,0,21,50,7,23,13,14,5,30,12,9,1,2,9,21,50,8,31,8,14,5,23,10,3,5,7,13,4,13,1,9,,,,0
2021,138,1281,68,1328,72,N,0,23,55,7,15,19,24,6,23,14,6,5,4,16,23,55,11,27,13,24,7,26,15,8,5,4,18,9,8,1,-1,,,,0
2021,138,1140,62,1417,73,N,0,28,58,8,19,9,16,8,20,10,3,3,3,18,28,58,3,17,9,16,8,24,5,10,1,2,18,6,11,1,5,,,,0
2021,138,1179,56,1425,72,N,0,29,58,6,18,8,15,9,26,20,8,3,7,10,29,58,7,23,9,15,12,19,11,7,5,1,17,11,6,1,-5,,,,0
2021,139,1403,66,1116,68,N,0,26,62,4,17,12,17,9,26,10,9,0,1,16,26,62,10,20,12,17,11,22,12,9,3,3,19,6,3,1,-3,,,,0
2021,139,1458,63,1124,76,N,0,25,55,8,17,18,23,5,20,15,4,6,0,15,25,55,8,21,5,23,7,22,13,13,0,5,18,9,1,1,-8,,,,0
2021,139,1353,60,1222,63,N,0,22,59,8,22,11,18,14,19,11,10,9,4,14,22,59,7,16,9,18,6,21,14,13,4,3,18,10,2,1,-8,,,,0
2021,139,1228,58,1260,71,N,0,26,51,4,10,15,22,6,22,16,10,12,4,16,26,51,4,14,10,22,4,20,14,17,5,2,18,1,8,1,7,,,,0
2021,139,1196,78,1331,81,N,0,26,57,10,30,19,23,5,15,12,11,12,0,11,26,57,7,22,7,23,10,24,12,19,7,3,19,7,15,1,8,,,,0
2021,139,1329,70,1333,80,N,0,21,51,6,20,32,35,8,41,7,17,2,11,24,21,51,8,26,26,35,10,17,8,7,10,2,29,4,12,1,8,,,,0
2021,139,1452,72,1393,75,N,0,27,52,14,31,7,11,4,23,18,15,6,6,14,27,52,11,26,9,11,17,20,18,14,8,1,15,3,11,1,8,,,,0
2021,139,1317,61,1437,84,N,0,31,56,15,30,7,9,6,20,19,5,6,1,11,31,56,8,26,11,9,8,18,12,9,2,1,13,13,5,1,-8,,,,0
2021,140,1268,77,1104,96,N,0,35,66,16,33,10,10,15,24,19,9,5,4,9,35,66,10,27,3,10,4,15,17,8,6,1,10,10,2,1,-8,,,,0
2021,140,1325,58,1166,72,N,0,27,60,9,21,9,13,7,28,12,11,5,2,16,27,60,7,30,9,13,10,28,12,14,5,1,17,13,5,1,-8,,,,0
2021,140,1160,53,1199,71,N,0,24,46,6,17,17,21,5,19,16,13,10,3,15,24,46,6,25,7,21,15,14,12,18,5,2,22,5,4,1,-1,,,,0
2021,140,1328,71,1211,87,N,0,28,57,8,22,23,26,9,22,12,10,7,2,12,28,57,5,16,8,26,6,18,10,12,4,8,21,8,1,1,-7,,,,0
2021,140,1261,78,1276,86,N,0,28,52,10,25,20,25,5,29,22,11,1,4,17,28,52,6,21,18,25,7,18,8,3,5,5,20,8,1,1,-7,,,,0
2021,140,1234,80,1332,95,N,0,38,68,11,25,8,11,7,23,25,10,7,6,13,38,68,8,25,10,11,9,20,22,11,7,4,13,2,7,1,5,,,,0
2021,140,1101,47,1417,67,N,0,27,58,7,19,6,13,11,30,15,7,4,4,15,27,58,4,19,9,13,7,23,13,9,3,2,15,14,11,1,-3,,,,0
2021,140,1242,51,1425,85,N,0,32,56,11,18,10,17,6,32,18,13,3,4,14,32,56,6,25,9,17,8,18,12,7,8,2,17,3,6,1,3,,,,0
2021,145,1331,70,1116,72,N,0,29,77,1,9,13,15,16,28,13,10,7,3,17,29,77,8,31,10,15,5,27,16,13,3,4,14,15,3,1,-12,,,,0
2021,145,1437,51,1124,62,N,0,26,59,3,19,7,10,11,16,9,5,8,5,12,26,59,3,17,8,10,9,21,8,15,1,6,14,5,1,1,-4,,,,0
2021,145,1393,46,1222,62,N,0,23,60,7,26,9,14,11,22,15,7,8,4,16,23,60,5,23,13,14,4,19,5,11,3,4,17,11,2,1,-9,,,,0
2021,145,1260,58,1333,65,N,0,21,51,5,13,18,20,8,22,13,7,4,2,16,21,51,5,23,17,20,11,20,14,8,4,4,20,8,12,1,4,,,,0
2021,146,1166,65,1211,83,N,0,34,57,9,24,6,10,6,28,23,16,5,2,12,34,57,5,23,4,10,8,17,11,10,9,0,12,5,1,1,-4,,,,0
2021,146,1199,58,1276,76,N,0,29,59,3,11,15,23,9,25,19,7,4,3,10,29,59,5,20,5,23,7,21,10,14,6,5,22,4,1,1,-3,,,,0
2021,146,1104,78,1417,88,N,1,29,74,10,29,20,25,12,26,12,7,8,7,21,29,74,7,28,11,25,11,30,9,14,6,5,23,2,11,1,9,,,,0
2021,146,1332,68,1425,82,N,0,31,54,10,17,10,12,8,20,15,13,5,4,11,31,54,5,21,11,12,16,13,15,11,7,3,14,7,6,1,-1,,,,0
2021,147,1116,72,1124,81,N,0,30,62,8,15,13,17,10,16,17,8,9,5,21,30,62,3,11,17,17,10,21,13,15,5,5,18,3,1,1,-2,,,,0
2021,147,1333,61,1222,67,N,0,20,62,11,32,16,24,18,20,17,6,6,3,12,20,62,6,16,11,24,7,20,14,9,4,1,20,12,2,1,-10,,,,0
2021,148,1425,66,1211,85,N,0,33,66,7,21,12,17,11,27,21,9,6,3,16,33,66,4,15,14,17,7,20,9,9,7,0,13,6,1,1,-5,,,,0
2021,148,1276,49,1417,51,N,0,21,54,3,13,6,7,6,21,12,8,5,2,14,21,54,3,11,6,7,8,24,12,14,5,3,11,1,11,1,10,,,,0
2021,152,1222,59,1124,78,N,0,29,55,11,24,9,13,11,17,23,8,6,0,18,29,55,6,19,11,13,13,12,10,10,4,5,10,2,1,1,-1,,,,0
2021,152,1417,90,1211,93,N,1,37,63,7,21,12,20,4,19,25,10,8,3,16,37,63,8,17,14,20,7,24,21,9,4,1,16,11,1,1,-10,,,,0
2021,154,1211,70,1124,86,N,0,30,67,10,23,16,18,14,20,18,7,8,5,19,30,67,5,17,15,18,1,16,16,14,4,3,17,1,1,1,0,,,,0
2022,134,1461,58,1231,66,N,0,26,62,2,13,12,20,12,22,10,7,3,3,22,26,62,6,19,12,20,7,23,6,18,2,1,17,12,12,1,0,,,,0
2022,134,1394,67,1411,76,N,0,23,55,4,13,26,35,8,34,9,15,4,9,18,23,55,8,21,9,35,7,29,17,8,9,3,22,16,16,1,0,,,,0
2022,135,1353,87,1323,89,N,2,37,72,6,19,9,16,7,22,17,5,6,2,8,37,72,11,27,4,16,13,28,22,13,1,6,15,11,11,1,0,,,,0
2022,135,1136,82,1460,93,N,0,29,61,9,21,26,32,12,29,19,15,6,4,20,29,61,4,24,16,32,10,22,7,13,11,5,24,16,16,1,0,,,,0
2022,136,1436,71,1116,75,N,0,24,56,7,21,20,25,5,30,12,5,2,3,19,24,56,9,24,10,25,5,26,13,6,1,1,21,13,4,1,-9,,,,0
2022,136,1313,49,1124,85,N,0,31,54,11,27,12,21,11,22,24,10,6,3,14,31,54,5,22,8,21,13,11,7,12,6,1,17,16,1,1,-15,,,,0
2022,136,1361,69,1166,72,N,1,25,56,2,14,20,24,11,28,14,20,9,0,17,25,56,5,19,10,24,11,19,14,15,7,6,20,8,9,1,1,,,,0
2022,136,1209,72,1211,93,N,0,36,71,5,18,16,30,16,37,23,7,5,9,18,36,71,6,16,20,30,12,24,12,7,5,5,25,16,1,1,-15,,,,0
2022,136,1411,56,1242,83,N,0,34,68,11,23,4,9,11,28,20,15,8,1,21,34,68,3,14,15,9,7,22,12,14,6,6,14,16,1,1,-15,,,,0
2022,136,1129,53,1272,64,N,0,24,51,5,12,11,14,11,25,12,15,5,2,18,24,51,6,21,13,14,12,18,7,8,9,1,14,8,9,1,1,,,,0
2022,136,1161,63,1276,75,N,0,26,48,4,14,19,22,5,30,15,15,5,4,11,26,48,12,35,5,22,9,15,16,9,10,0,19,6,11,1,5,,,,0
2022,136,1362,87,1293,92,N,1,31,64,6,21,24,35,10,32,17,11,5,1,21,31,64,9,35,14,35,8,24,10,8,7,6,24,10,7,1,-3,,,,0
2022,136,1163,63,1308,70,N,0,23,50,11,17,13,13,7,14,12,7,4,1,16,23,50,7,23,12,13,4,15,15,8,5,4,17,5,12,1,7,,,,0
2022,136,1266,63,1314,95,N,0,34,74,13,35,14,17,12,34,29,10,4,4,11,34,74,8,31,3,17,10,23,15,9,5,7,15,9,8,1,-1,,,,0
2022,136,1355,57,1344,66,N,0,24,61,8,22,10,12,10,27,13,9,7,1,12,24,61,7,23,6,12,4,25,12,10,7,4,11,13,4,1,-9,,,,0
2022,136,1234,63,1350,67,N,0,24,57,5,17,14,16,6,25,14,11,4,3,14,24,57,6,29,9,16,10,25,14,9,5,3,18,5,12,1,7,,,,0
2022,136,1231,53,1388,82,N,0,31,60,10,21,10,15,9,27,16,9,8,3,14,31,60,2,10,15,15,5,20,8,13,5,2,18,12,5,1,-7,,,,0
2022,136,1246,79,1389,85,N,1,29,57,9,17,18,21,5,26,18,15,4,4,25,29,57,4,15,23,21,12,22,18,12,6,6,17,2,15,1,13,,,,0
2022,136,1255,56,1397,88,N,0,33,55,14,24,8,11,5,23,29,12,13,1,14,33,55,7,22,9,11,6,16,15,15,9,1,13,14,3,1,-11,,,,0
2022,136,1103,53,1417,57,N,0,19,54,8,22,11,13,7,21,14,7,9,6,11,19,54,4,17,7,13,8,26,4,10,6,2,15,13,4,1,-9,,,,0
2022,137,1460,70,1112,87,N,0,33,60,11,20,10,12,9,33,21,19,4,9,17,33,60,9,25,13,12,4,18,13,6,10,3,14,16,1,1,-15,,,,0
2022,137,1240,61,1120,80,N,0,28,63,9,24,15,22,17,29,23,10,2,10,17,28,63,8,25,15,22,10,21,9,8,7,1,21,15,2,1,-13,,,,0
2022,137,1168,61,1181,78,N,0,30,58,9,22,9,9,9,27,21,13,6,10,11,30,58,5,17,8,9,12,16,10,8,8,1,10,15,2,1,-13,,,,0
2022,137,1412,68,1222,82,N,0,32,60,10,21,8,15,10,22,19,7,6,3,12,32,60,5,19,11,15,7,23,12,12,6,1,14,12,5,1,-7,,,,0
2022,137,1151,53,1228,54,N,0,19,49,3,17,13,22,9,29,13,14,5,4,16,19,49,4,15,7,22,15,24,6,10,8,0,21,13,4,1,-9,,,,0
2022,137,1261,54,1235,59,N,0,20,56,12,37,7,10,7,20,14,10,15,4,19,20,56,4,19,16,10,8,22,11,19,7,1,13,6,11,1,5,,,,0
2022,137,1425,66,1274,68,N,0,24,56,1,14,19,25,3,22,13,3,12,4,14,24,56,9,20,9,25,6,29,17,18,1,3,16,7,10,1,3,,,,0
2022,137,1172,73,1277,74,N,0,28,59,7,26,11,15,9,24,13,7,4,4,14,28,59,10,25,7,15,6,23,14,7,3,3,18,10,7,1,-3,,,,0
2022,137,1104,64,1323,78,N,0,29,54,10,16,10,11,4,23,13,18,10,1,13,29,54,8,24,4,11,10,18,16,14,9,4,14,6,11,1,5,,,,0
2022,137,1260,41,1326,54,N,0,18,43,1,15,17,21,6,32,6,17,7,5,16,18,43,8,28,3,21,8,18,12,13,9,2,19,10,7,1,-3,,,,0
2022,137,1463,56,1345,78,N,0,22,51,7,22,27,33,11,29,15,11,10,3,13,22,51,4,17,6,33,7,21,14,12,6,3,21,14,3,1,-11,,,,0
2022,137,1371,42,1395,69,N,0,27,53,4,10,11,14,6,29,15,13,7,3,15,27,53,6,21,6,14,4,17,9,14,8,4,17,8,9,1,1,,,,0
2022,137,1439,73,1400,81,N,0,27,57,10,19,17,22,8,17,17,7,9,3,22,27,57,4,12,23,22,4,21,11,13,4,2,19,11,6,1,-5,,,,0
2022,137,1286,62,1403,97,N,0,36,54,12,20,13,19,6,24,23,12,6,5,18,36,54,8,24,12,19,7,13,14,15,5,1,22,14,3,1,-11,,,,0
2022,137,1174,60,1437,80,N,0,28,55,13,28,11,12,9,22,16,10,5,2,14,28,55,3,20,13,12,5,16,9,10,8,2,15,15,2,1,-13,,,,0
2022,137,1159,60,1458,67,N,0,26,62,6,17,9,12,11,24,15,5,5,3,10,26,62,10,22,6,12,9,24,14,10,2,1,13,14,3,1,-11,,,,0
2022,138,1308,48,1116,53,N,0,14,51,3,16,22,25,3,30,10,11,12,1,14,14,51,6,26,6,25,4,32,8,17,4,4,15,12,4,1,-8,,,,0
2022,138,1272,78,1211,82,N,0,30,58,9,27,13,24,10,27,18,5,2,4,15,30,58,4,19,14,24,12,25,12,5,2,2,23,9,1,1,-8,,,,0
2022,138,1166,72,1242,79,N,0,27,66,6,16,19,20,13,33,14,7,5,7,21,27,66,12,28,18,20,6,22,18,8,6,3,16,9,1,1,-8,,,,0
2022,138,1397,68,1276,76,N,0,27,54,6,16,16,20,6,27,15,14,4,6,12,27,54,2,18,10,20,10,21,15,6,7,4,18,3,11,1,8,,,,0
2022,138,1124,86,1314,93,N,1,28,57,11,25,26,37,7,34,22,18,7,5,26,28,57,9,37,21,37,15,21,11,11,10,5,27,1,8,1,7,,,,0
2022,138,1350,51,1344,79,N,0,28,54,12,22,11,14,5,30,18,6,4,3,15,28,54,1,22,8,14,5,19,9,6,2,4,13,12,4,1,-8,,,,0
2022,138,1293,60,1389,70,N,0,22,53,3,13,23,31,10,25,14,9,5,7,22,22,53,8,24,16,31,11,16,13,11,8,7,24,7,15,1,8,,,,0
2022,138,1388,56,1417,72,N,0,26,46,4,9,16,19,4,20,14,5,3,0,12,26,46,7,21,9,19,8,16,12,8,3,1,16,5,4,1,-1,,,,0
2022,139,1395,80,1112,85,N,1,31,68,5,27,18,25,14,28,16,16,10,4,21,31,68,6,26,22,25,18,25,13,14,11,3,22,9,1,1,-8,,,,0
2022,139,1277,76,1181,85,N,0,32,56,5,13,16,21,7,21,14,10,5,6,12,32,56,11,22,11,21,12,19,15,7,3,5,19,7,2,1,-5,,,,0
2022,139,1228,53,1222,68,N,0,25,59,6,22,12,17,15,23,10,8,8,6,16,25,59,6,25,13,17,6,21,11,15,6,2,15,4,5,1,1,,,,0
2022,139,1458,49,1235,54,N,0,20,58,3,14,11,16,7,25,12,13,9,3,25,20,58,2,22,19,16,6,27,7,16,6,7,18,3,11,1,8,,,,0
2022,139,1120,61,1274,79,N,0,32,66,3,15,12,15,4,30,19,4,10,6,11,32,66,5,26,14,15,14,29,11,13,1,8,19,2,10,1,8,,,,0
2022,139,1400,71,1345,81,N,0,21,43,6,17,33,46,8,31,10,12,3,4,16,21,43,10,28,7,46,11,16,16,7,5,3,29,6,3,1,-3,,,,0
2022,139,1323,53,1403,59,N,0,21,59,4,15,13,17,10,27,10,8,8,4,16,21,59,9,28,10,17,7,27,8,11,3,2,13,11,3,1,-8,,,,0
2022,139,1326,61,1437,71,N,0,23,52,8,23,17,20,9,17,9,9,7,1,14,23,52,7,22,6,20,13,20,11,12,4,3,18,7,2,1,-5,,,,0
2022,143,1211,68,1116,74,N,0,29,72,7,25,9,14,7,30,13,8,6,6,20,29,72,5,21,15,14,9,33,9,14,5,3,17,1,4,1,3,,,,0
2022,143,1403,73,1181,78,N,0,28,54,7,19,15,17,4,24,12,9,4,6,12,28,54,6,19,5,17,9,20,12,8,4,3,14,3,2,1,-1,,,,0
2022,143,1112,60,1222,72,N,0,23,50,9,20,17,25,10,23,12,11,5,6,19,23,50,7,22,17,25,13,18,12,14,7,3,21,1,5,1,4,,,,0
2022,143,1276,55,1437,63,N,0,22,59,9,30,10,12,8,28,10,6,5,4,12,22,59,6,18,7,12,11,27,11,7,3,6,11,11,2,1,-9,,,,0
2022,144,1344,61,1242,66,N,0,22,56,2,14,20,28,7,29,7,10,3,11,15,22,56,4,23,11,28,9,23,10,7,4,4,21,4,1,1,-3,,,,0
2022,144,1235,56,1274,70,N,0,26,56,9,26,9,14,6,24,21,13,11,7,12,26,56,4,22,2,14,14,23,16,16,6,4,18,11,10,1,-1,,,,0
2022,144,1417,66,1314,73,N,0,27,66,10,31,9,12,13,26,11,8,2,1,9,27,66,5,14,5,12,5,22,11,6,7,4,11,4,8,1,4,,,,0
2022,144,1345,64,1389,67,N,0,21,54,6,21,19,21,6,14,9,8,9,4,19,21,54,5,21,13,21,10,26,11,14,2,2,18,3,15,1,12,,,,0
2022,145,1116,69,1181,78,N,0,29,53,4,10,16,18,6,21,8,14,7,5,15,29,53,6,20,11,18,8,17,12,11,6,5,15,4,2,1,-2,,,,0
2022,145,1222,44,1437,50,N,0,15,52,5,21,15,15,10,25,6,9,3,2,12,15,52,1,20,9,15,13,22,7,9,6,4,14,5,2,1,-3,,,,0
2022,146,1274,50,1242,76,N,0,29,58,5,14,13,26,6,33,18,10,7,3,16,29,58,3,21,9,26,5,21,7,14,7,4,20,10,1,1,-9,,,,0
2022,146,1389,49,1314,69,N,0,25,61,6,22,13,21,12,33,15,6,6,5,12,25,61,4,16,9,21,4,25,11,7,4,7,18,15,8,1,-7,,,,0
2022,152,1437,65,1242,81,N,0,29,54,13,24,10,13,10,25,18,7,4,4,8,29,54,13,31,8,13,12,17,12,9,3,0,11,2,1,1,-1,,,,0
2022,152,1181,77,1314,81,N,0,27,64,10,26,17,24,15,33,7,10,2,5,19,27,64,5,22,12,24,13,25,12,4,7,4,18,2,8,1,6,,,,0
2022,154,1314,69,1242,72,N,0,29,66,6,17,8,14,7,27,11,9,6,5,16,29,66,5,23,18,14,20,29,9,13,2,6,13,8,1,1,-7,,,,0
2023,134,1280,59,1338,60,N,0,21,54,9,19,9,15,5,20,10,6,7,4,12,21,54,6,23,5,15,14,28,14,14,1,4,18,11,11,1,0,,,,0
2023,134,1369,71,1394,75,N,0,22,57,4,18,27,35,14,30,10,14,3,1,18,22,57,8,26,9,35,6,22,17,12,11,2,31,16,16,1,0,,,,0
2023,135,1305,73,1113,98,N,0,35,55,11,21,17,24,4,22,21,5,5,4,17,35,55,11,21,12,24,5,18,19,11,3,0,18,11,11,1,0,,,,0
2023,135,1411,61,1192,84,N,0,23,46,11,27,27,31,5,25,13,14,8,2,15,23,46,1,17,8,31,8,19,16,14,8,0,24,16,16,1,0,,,,0
2023,136,1394,75,1104,96,N,0,33,70,15,33,15,23,14,32,21,8,4,8,18,33,70,7,20,16,23,11,23,8,6,4,3,18,16,1,1,-15,,,,0
2023,136,1228,63,1116,73,N,0,24,63,3,11,22,29,10,29,4,11,12,4,19,24,63,6,22,17,29,2,27,10,16,10,5,19,9,8,1,-1,,,,0
2023,136,1234,75,1120,83,N,0,29,63,8,22,17,22,7,28,14,7,6,5,18,29,63,7,27,12,22,12,25,11,8,4,2,18,8,9,1,1,,,,0
2023,136,1331,51,1181,74,N,0,31,64,6,16,6,9,12,30,13,8,7,6,15,31,64,8,32,5,9,8,20,10,9,3,5,8,12,5,1,-7,,,,0
2023,136,1438,67,1202,68,N,0,22,56,10,28,14,19,5,22,11,9,4,3,17,22,56,2,12,17,19,8,27,13,8,4,7,13,4,13,1,9,,,,0
2023,136,1297,52,1222,63,N,0,25,51,4,16,9,10,9,28,13,14,3,4,14,25,51,5,33,9,10,17,14,7,7,9,1,12,16,1,1,-15,,,,0
2023,136,1224,68,1242,96,N,0,38,73,9,22,11,13,14,23,22,12,13,7,11,38,73,10,32,6,13,10,21,18,18,8,1,14,16,1,1,-15,,,,0
2023,136,1452,65,1268,67,N,0,23,45,6,18,15,22,8,17,12,13,7,5,19,23,45,8,19,13,22,9,17,7,10,6,2,24,9,8,1,-1,,,,0
2023,136,1429,65,1281,76,N,0,27,53,10,25,12,18,2,23,15,9,9,1,15,27,53,4,24,5,18,8,23,12,14,5,2,11,10,7,1,-3,,,,0
2023,136,1129,67,1321,75,N,0,26,53,8,21,15,18,8,22,9,7,7,0,16,26,53,6,23,9,18,18,20,15,9,2,0,17,10,7,1,-3,,,,0
2023,136,1401,59,1336,76,N,0,27,56,13,22,9,11,7,20,14,5,5,1,11,27,56,10,34,9,11,15,17,9,10,3,2,15,7,10,1,3,,,,0
2023,136,1112,55,1343,59,N,0,26,64,4,25,3,5,7,28,9,11,8,6,15,26,64,3,16,4,5,6,29,10,13,5,1,14,2,15,1,13,,,,0
2023,136,1158,57,1361,63,N,0,24,56,4,16,11,18,6,31,13,14,4,7,18,24,56,5,24,16,18,8,23,9,10,9,2,18,12,5,1,-7,,,,0
2023,136,1418,55,1397,58,N,0,21,46,4,16,12,21,5,22,16,16,9,4,14,21,46,6,18,5,21,6,17,12,14,8,0,19,13,4,1,-9,,,,0
2023,136,1159,61,1400,81,N,0,31,58,13,23,6,8,11,23,20,13,7,5,12,31,58,3,15,8,8,9,14,6,10,11,3,11,15,2,1,-13,,,,0
2023,136,1421,53,1417,86,N,0,34,63,5,16,13,17,11,22,24,7,11,4,11,34,63,6,20,9,17,5,14,9,16,5,4,15,15,2,1,-13,,,,0
2023,137,1364,56,1124,74,N,0,28,51,8,22,10,16,7,19,14,9,5,1,13,28,51,4,16,6,16,3,19,12,12,3,1,15,14,3,1,-11,,,,0
2023,137,1233,63,1163,87,N,0,32,66,11,25,12,14,14,29,24,8,4,5,15,32,66,7,16,12,14,5,20,9,6,7,3,13,13,4,1,-9,,,,0
2023,137,1301,63,1166,72,N,0,26,56,3,20,17,19,2,30,15,8,3,6,14,26,56,3,14,12,19,8,26,3,6,4,1,18,11,6,1,-5,,,,0
2023,137,1345,58,1192,63,N,0,24,62,7,23,8,10,9,19,11,8,11,3,19,24,62,5,26,15,10,11,25,15,16,3,6,13,1,16,1,15,,,,0
2023,137,1272,65,1194,66,N,0,25,65,8,28,8,11,16,20,12,8,2,2,13,25,65,6,22,9,11,11,22,11,8,6,3,12,8,9,1,1,,,,0
2023,137,1213,70,1211,82,N,0,30,56,7,15,15,19,10,28,13,12,6,8,15,30,56,9,24,5,19,4,18,11,6,5,0,16,14,3,1,-11,,,,0
2023,137,1245,60,1231,71,N,0,29,62,5,14,8,11,10,29,14,7,4,7,13,29,62,7,21,9,11,16,20,11,9,6,4,12,13,4,1,-9,,,,0
2023,137,1286,65,1243,77,N,0,32,55,4,15,9,12,6,19,21,14,9,3,16,32,55,6,21,9,12,5,15,14,15,8,3,13,14,3,1,-11,,,,0
2023,137,1344,53,1246,61,N,0,23,63,5,16,10,13,16,30,10,10,6,4,12,23,63,5,24,6,13,7,20,12,9,5,1,16,11,6,1,-5,,,,0
2023,137,1436,61,1266,78,N,0,29,56,10,20,10,15,5,24,15,5,7,1,11,29,56,8,25,7,15,4,20,15,10,3,1,14,15,2,1,-13,,,,0
2023,137,1179,56,1274,63,N,0,17,56,6,18,23,29,6,31,6,8,7,1,11,17,56,7,24,5,29,2,31,15,10,4,3,19,12,5,1,-7,,,,0
2023,137,1425,62,1277,72,N,0,26,54,5,14,15,25,8,26,11,7,7,3,10,26,54,7,20,7,25,8,27,15,11,2,2,18,10,7,1,-3,,,,0
2023,137,1235,41,1338,59,N,0,14,41,6,19,25,29,5,31,10,14,6,4,19,14,41,2,21,11,29,13,20,7,8,8,3,22,6,11,1,5,,,,0
2023,137,1433,51,1388,63,N,0,20,49,3,17,20,27,9,24,13,8,8,6,19,20,49,5,14,10,27,7,17,7,14,7,5,20,12,5,1,-7,,,,0
2023,137,1113,70,1395,72,N,0,22,62,8,23,20,27,12,22,14,5,6,4,20,22,62,8,17,12,27,4,26,10,11,3,7,21,11,6,1,-5,,,,0
2023,137,1244,67,1462,72,N,0,24,52,2,12,22,30,3,31,16,10,6,4,17,24,52,5,19,8,30,8,25,12,11,5,1,21,14,3,1,-11,,,,0
2023,138,1268,51,1104,73,N,0,23,58,6,21,21,28,13,26,7,10,9,4,18,23,58,1,8,12,28,9,19,6,12,7,5,18,8,1,1,-7,,,,0
2023,138,1242,71,1116,72,N,0,24,58,3,15,21,26,14,20,8,9,5,3,25,24,58,5,13,18,26,6,21,9,9,5,4,23,1,8,1,7,,,,0
2023,138,1120,64,1222,81,N,0,25,60,7,22,24,29,10,25,11,6,4,12,25,25,60,5,16,19,29,7,18,11,8,1,3,22,9,1,1,-8,,,,0
2023,138,1281,63,1343,78,N,0,27,62,12,33,12,15,15,27,16,9,2,4,9,27,62,6,22,7,15,8,21,10,7,7,4,18,7,15,1,8,,,,0
2023,138,1202,52,1361,75,N,0,29,58,6,20,11,14,8,29,17,10,5,6,18,29,58,6,26,14,14,4,13,7,9,3,3,17,13,5,1,-8,,,,0
2023,138,1181,52,1397,65,N,0,23,57,9,21,10,13,10,20,15,8,8,5,11,23,57,6,22,4,13,3,22,10,14,3,4,17,5,4,1,-1,,,,0
2023,138,1336,66,1400,71,N,0,31,61,1,13,8,11,8,29,10,5,4,2,13,31,61,8,28,8,11,9,21,6,9,3,1,12,10,2,1,-8,,,,0
2023,138,1321,63,1417,68,N,0,22,44,6,15,18,21,3,23,17,8,4,3,14,22,44,6,22,13,21,12,16,11,8,5,0,16,7,2,1,-5,,,,0
2023,139,1388,55,1163,70,N,0,27,50,10,22,6,7,3,27,15,13,2,5,16,27,50,4,14,13,7,3,19,9,8,6,1,13,5,4,1,-1,,,,0
2023,139,1124,76,1166,85,N,0,26,55,11,24,22,22,10,23,14,13,4,2,16,26,55,5,22,13,22,8,17,5,10,5,5,21,3,6,1,3,,,,0
